Realistic,Investigative,Artistic,Social,Enterprising,Conventional,CGPA,Programming,Mathematics,ProblemSolving,Communication,Leadership,Creativity,Technical,DataAnalysis,PublicSpeaking,Research,Career
2.1,5.3,9.6,4.1,5.3,1.2,3.34,1.2,1.9,4.0,3.5,2.8,4.9,3.5,2.9,1.6,3.2,Graphic Designer/UI-UX
6.8,6.6,2.5,4.7,8.7,5.6,3.7,2.9,2.3,3.8,3.5,4.6,4.1,3.5,3.9,4.0,3.6,Entrepreneur
4.3,4.2,5.1,5.4,9.0,6.2,3.18,2.4,1.8,3.3,4.6,4.9,4.1,3.9,2.0,4.5,2.5,Entrepreneur
5.3,10.0,4.4,4.9,3.9,7.7,4.77,4.9,4.7,4.9,4.0,3.5,4.2,4.7,4.8,3.6,4.1,Data Scientist
1.7,6.4,3.1,6.5,6.3,8.4,4.17,2.2,4.3,4.3,4.9,4.0,3.0,5.0,4.1,2.5,3.4,Accountant/Auditor
3.9,7.4,7.0,8.0,3.7,6.5,3.57,2.4,3.4,3.0,4.8,4.0,2.7,2.3,2.9,4.9,4.8,Teacher/Lecturer
2.3,1.7,6.4,8.1,8.0,6.6,2.21,1.3,4.5,4.1,4.6,4.5,4.9,1.0,4.3,4.4,3.8,Marketing/Sales Executive
3.0,6.9,6.1,8.5,5.2,6.4,3.16,2.5,5.0,3.1,5.0,3.7,4.4,1.8,3.0,5.0,3.9,Teacher/Lecturer
5.8,7.8,2.9,1.4,3.8,5.8,3.65,4.3,3.3,4.8,1.8,3.6,2.6,3.7,2.6,2.0,4.4,Software Developer
9.5,8.8,4.2,3.0,5.1,5.0,3.69,3.2,4.6,3.9,3.2,2.4,1.7,4.2,2.9,3.7,4.7,Medical Lab Scientist
5.8,6.2,4.1,8.1,8.6,6.3,3.78,1.0,3.4,3.7,4.7,4.2,3.1,2.3,2.4,5.0,2.3,Human Resources Manager
4.3,10.0,3.7,2.5,4.2,4.0,3.84,3.5,4.9,4.3,4.3,4.4,3.9,3.6,4.8,1.5,4.2,Data Scientist
3.6,6.0,4.5,7.9,5.8,6.9,3.83,2.5,4.5,4.2,4.6,3.6,1.7,2.1,4.4,2.8,3.8,Banker/Financial Analyst
5.0,6.6,7.5,4.3,9.3,6.8,4.06,2.8,2.6,3.7,3.9,4.6,3.8,3.7,3.5,4.3,1.6,Entrepreneur
5.0,8.1,6.1,9.2,5.2,5.9,3.96,1.6,1.6,3.7,4.4,5.0,3.7,3.1,2.6,4.2,3.4,Teacher/Lecturer
5.7,7.0,1.8,6.8,8.0,7.8,3.8,2.3,5.0,3.0,5.0,3.0,3.2,4.2,4.4,3.1,2.8,Accountant/Auditor
3.7,7.1,6.5,8.9,8.7,5.0,3.71,1.7,2.7,4.0,5.0,5.0,3.1,1.1,2.2,5.0,4.5,Human Resources Manager
6.3,8.0,4.4,4.6,4.6,4.4,3.62,4.5,2.5,4.7,2.1,1.6,2.0,2.9,2.7,1.8,5.0,Software Developer
4.2,7.3,4.7,9.5,3.1,4.8,3.55,3.4,5.0,3.4,4.5,2.9,3.4,3.6,1.2,4.5,4.5,Teacher/Lecturer
5.2,7.2,7.4,6.9,9.5,5.3,2.88,3.2,1.6,3.7,5.0,4.4,4.7,2.6,3.8,3.1,4.4,Entrepreneur
1.7,7.0,3.7,5.7,8.4,8.5,3.06,2.2,4.4,4.0,4.1,5.0,2.9,3.1,3.5,4.4,5.0,Banker/Financial Analyst
7.8,8.8,4.7,4.8,7.4,5.1,3.73,4.6,5.0,3.5,3.6,2.7,4.0,3.7,3.8,3.2,5.0,Software Developer
6.7,10.0,4.2,5.6,6.2,6.4,3.41,4.3,4.2,4.2,3.3,4.2,5.0,4.9,5.0,2.2,4.5,Cybersecurity Analyst
4.1,8.3,1.0,6.7,3.4,6.8,3.74,4.7,4.5,3.9,3.9,1.6,2.4,2.1,4.4,3.2,3.1,Data Scientist
5.6,8.2,6.1,5.8,4.2,4.7,3.7,4.8,3.0,3.4,2.5,1.6,3.0,4.1,3.4,4.0,3.8,Software Developer
1.0,3.7,5.7,8.7,4.4,5.4,4.29,2.7,3.8,5.0,3.7,4.2,3.3,1.5,3.1,5.0,3.3,Human Resources Manager
9.9,9.4,6.0,2.1,2.2,6.0,3.77,4.2,4.1,5.0,3.6,1.7,3.4,3.6,3.5,2.1,3.1,Software Developer
4.9,9.0,5.9,7.8,3.4,7.4,4.51,2.3,3.7,3.9,4.4,2.6,3.9,4.3,3.2,4.3,3.7,Teacher/Lecturer
6.7,8.6,3.3,4.2,4.7,4.4,3.79,2.9,3.9,5.0,2.9,1.8,3.1,4.1,4.4,2.7,5.0,Cybersecurity Analyst
4.1,6.2,4.3,5.7,7.6,7.0,3.19,3.5,4.7,4.4,3.8,4.4,2.5,4.0,4.1,3.4,3.7,Banker/Financial Analyst
8.9,7.6,4.6,3.5,7.1,6.6,3.71,2.6,4.3,4.7,4.6,2.3,4.1,5.0,2.2,2.8,2.5,Civil/Mechanical Engineer
7.0,3.0,4.7,4.1,5.5,8.2,4.15,3.1,3.9,4.1,4.3,3.4,3.5,2.7,3.4,3.4,3.5,Accountant/Auditor
4.4,7.2,2.0,4.2,7.4,7.6,3.87,1.0,4.0,3.6,4.2,2.6,2.6,2.4,4.2,4.3,2.3,Accountant/Auditor
5.7,7.0,9.6,6.1,5.0,6.3,2.51,1.5,4.4,4.3,3.0,1.6,4.4,5.0,2.7,2.8,4.8,Graphic Designer/UI-UX
2.6,6.6,2.8,1.5,4.2,8.6,3.6,2.3,4.3,3.0,3.2,4.3,3.4,3.5,4.7,4.0,2.3,Accountant/Auditor
3.4,1.3,9.7,3.3,5.1,4.7,3.02,4.3,5.0,3.4,4.1,3.0,4.9,3.0,2.1,2.7,2.9,Graphic Designer/UI-UX
6.8,8.3,3.2,5.3,4.0,5.3,4.22,1.8,3.1,4.0,3.7,3.1,3.2,4.9,4.9,3.3,4.0,Medical Lab Scientist
9.3,6.9,6.1,3.8,7.0,8.8,4.21,3.1,4.8,4.4,1.6,2.9,2.6,4.4,5.0,4.1,3.9,Civil/Mechanical Engineer
3.8,7.8,7.9,10.0,3.8,9.2,4.03,1.0,3.7,4.0,4.4,3.6,4.1,3.2,2.4,4.2,3.6,Teacher/Lecturer
3.9,2.8,4.4,7.2,9.1,4.7,2.55,2.8,2.5,4.2,4.0,5.0,3.8,3.6,3.6,3.9,3.4,Marketing/Sales Executive
7.0,4.9,9.4,8.0,5.1,4.1,2.64,1.7,3.4,4.8,4.9,2.0,4.7,3.9,1.0,3.7,5.0,Graphic Designer/UI-UX
4.4,3.6,2.7,2.1,5.7,9.3,3.37,2.1,4.4,4.1,4.2,3.9,4.5,3.1,4.9,1.8,3.0,Accountant/Auditor
9.0,9.4,4.8,4.2,5.5,8.3,4.31,5.0,3.8,4.8,4.4,2.4,2.9,4.5,4.6,3.7,3.8,Cybersecurity Analyst
8.7,6.7,3.9,5.2,2.6,5.0,4.24,2.8,4.6,5.0,4.1,3.1,3.4,5.0,4.3,2.9,3.5,Civil/Mechanical Engineer
5.3,1.7,3.2,3.5,6.5,8.5,3.6,2.5,5.0,4.2,5.0,4.4,1.9,4.5,4.6,5.0,3.6,Banker/Financial Analyst
4.5,8.5,3.9,2.8,4.0,4.7,4.32,4.1,4.0,4.2,3.8,2.5,2.6,3.7,4.9,1.6,4.6,Data Scientist
7.0,7.6,2.5,6.2,4.1,5.6,2.99,4.2,4.1,3.9,3.3,2.2,3.2,3.8,5.0,2.5,2.5,Software Developer
4.4,7.1,4.6,3.0,7.1,8.7,3.55,2.5,4.6,4.4,4.5,3.2,1.5,3.5,4.1,3.2,3.1,Banker/Financial Analyst
6.9,6.3,4.5,4.7,7.5,6.2,3.9,3.3,3.5,3.7,3.0,2.7,3.5,4.2,4.1,2.5,3.8,Cybersecurity Analyst
1.2,4.4,10.0,6.4,3.4,3.2,3.19,3.6,3.4,5.0,3.2,3.2,4.3,3.9,3.3,3.3,3.9,Graphic Designer/UI-UX
5.7,4.1,4.6,5.3,9.0,3.4,3.42,1.0,3.2,4.1,4.6,5.0,4.1,3.0,1.5,5.0,1.6,Entrepreneur
3.9,4.2,8.5,6.1,4.6,3.4,3.69,3.5,1.8,4.7,4.7,3.8,4.9,3.3,1.7,2.1,3.2,Graphic Designer/UI-UX
9.8,6.8,5.3,6.4,5.5,4.9,4.22,2.3,3.6,4.9,2.9,3.2,2.9,4.5,4.8,4.7,5.0,Civil/Mechanical Engineer
5.0,1.9,5.1,7.7,7.7,8.3,3.18,2.4,1.9,3.8,4.3,5.0,2.3,2.3,4.4,3.1,3.6,Human Resources Manager
4.9,4.5,3.9,9.4,7.4,5.3,3.48,2.5,4.7,3.1,4.3,3.4,2.4,3.4,3.3,3.5,4.0,Teacher/Lecturer
1.4,7.1,4.8,9.4,5.0,2.9,4.01,1.0,2.1,3.5,4.4,2.4,3.4,2.4,2.9,3.7,4.1,Teacher/Lecturer
2.8,6.4,5.4,9.5,5.0,4.8,3.94,3.6,3.5,4.5,4.5,3.6,4.1,2.7,4.0,5.0,3.9,Teacher/Lecturer
7.5,8.5,2.5,5.2,5.6,6.5,3.91,2.4,2.8,4.6,2.5,2.2,1.9,4.4,3.8,3.0,4.0,Medical Lab Scientist
4.5,5.2,8.6,5.8,5.2,1.8,3.25,3.2,3.4,5.0,3.3,4.7,4.7,3.0,2.4,1.5,2.9,Graphic Designer/UI-UX
5.3,4.3,7.5,6.6,10.0,4.8,2.23,1.9,3.6,5.0,4.3,3.3,4.5,2.8,1.6,4.4,2.9,Marketing/Sales Executive
7.3,5.7,7.0,6.3,6.1,3.8,4.45,3.4,4.8,4.7,1.9,2.4,3.0,5.0,2.3,2.8,3.3,Civil/Mechanical Engineer
3.0,6.6,2.9,4.5,6.5,9.8,4.09,1.8,3.9,5.0,2.7,2.8,3.1,4.5,4.4,3.2,2.5,Accountant/Auditor
5.5,8.4,4.9,5.5,3.2,8.0,3.97,2.5,4.7,4.1,5.0,2.6,4.6,4.0,4.4,2.4,5.0,Medical Lab Scientist
3.9,3.8,5.8,9.1,5.2,6.7,2.5,1.2,1.8,3.7,4.4,4.3,1.6,2.1,1.9,5.0,2.8,Human Resources Manager
3.9,2.8,9.2,5.8,3.6,4.1,2.49,2.6,1.8,4.3,2.7,4.0,5.0,3.4,1.5,1.4,4.3,Graphic Designer/UI-UX
9.2,8.7,5.6,4.5,3.7,5.8,4.1,2.4,4.5,4.3,4.8,4.3,4.0,4.0,3.7,2.8,3.4,Civil/Mechanical Engineer
5.4,4.1,8.3,4.8,6.4,4.7,3.86,3.6,4.0,5.0,4.2,2.7,4.7,1.8,2.8,2.7,2.7,Graphic Designer/UI-UX
3.1,6.2,3.7,9.5,6.2,5.5,3.24,1.0,2.5,3.6,3.6,5.0,3.8,3.0,2.9,4.9,3.8,Teacher/Lecturer
6.1,6.6,4.0,5.6,5.1,8.4,3.87,4.4,3.7,2.6,3.6,4.1,2.5,1.9,4.5,1.6,3.9,Accountant/Auditor
4.8,8.4,5.7,5.3,6.4,9.8,4.1,4.5,4.3,5.0,3.2,2.7,2.9,3.3,4.6,2.5,3.5,Data Scientist
10.0,9.0,2.6,3.4,5.0,6.0,4.15,4.2,4.5,4.3,4.4,2.8,2.3,5.0,2.7,2.1,3.6,Cybersecurity Analyst
10.0,10.0,4.1,6.0,6.4,6.3,4.24,1.1,3.6,4.9,2.9,2.9,1.4,5.0,4.9,3.2,4.8,Medical Lab Scientist
5.3,5.9,10.0,6.4,2.5,5.3,2.8,2.3,3.5,2.7,5.0,3.8,4.9,4.3,3.9,3.5,4.0,Graphic Designer/UI-UX
5.6,4.5,7.6,2.9,4.4,5.1,2.99,3.4,1.0,4.1,4.0,4.2,4.8,4.2,4.7,3.3,4.7,Graphic Designer/UI-UX
3.2,7.8,5.3,4.2,4.8,3.0,4.1,4.6,4.5,3.6,3.3,1.6,3.1,4.6,3.9,1.6,3.5,Software Developer
5.2,8.4,2.5,6.2,6.0,4.6,4.41,4.8,4.7,5.0,3.7,1.6,3.5,4.0,4.6,3.6,3.3,Data Scientist
7.5,9.3,6.3,5.1,4.0,1.7,4.08,3.4,4.2,5.0,4.1,3.7,3.5,4.7,4.1,2.1,3.9,Civil/Mechanical Engineer
8.0,6.3,4.6,5.4,3.3,5.8,3.4,3.7,3.9,4.9,3.2,2.7,3.6,3.9,3.0,3.3,1.9,Civil/Mechanical Engineer
6.0,8.3,4.4,1.9,7.4,6.5,3.84,3.5,2.7,4.2,3.4,3.7,3.3,4.7,3.8,3.3,5.0,Cybersecurity Analyst
6.1,4.7,5.0,7.2,5.2,5.2,3.08,3.7,4.4,3.9,5.0,3.7,4.1,3.4,1.9,4.7,4.1,Teacher/Lecturer
6.0,6.7,3.3,4.9,5.2,6.5,3.65,2.1,3.0,4.8,2.9,2.0,3.5,4.8,2.8,3.9,4.1,Medical Lab Scientist
4.5,5.0,2.8,7.0,6.5,9.5,3.78,3.1,4.7,4.2,4.6,3.3,4.6,3.9,3.9,3.0,3.7,Accountant/Auditor
5.7,7.1,2.5,2.7,5.6,5.7,3.79,5.0,3.7,5.0,2.1,2.8,2.7,5.0,2.4,1.4,3.9,Cybersecurity Analyst
4.5,3.0,4.1,4.9,9.3,4.8,3.7,1.8,1.4,3.5,5.0,4.1,4.9,1.8,3.7,3.7,3.0,Marketing/Sales Executive
5.1,3.8,5.3,3.6,9.3,5.2,4.33,1.0,4.4,3.5,4.6,4.0,4.4,1.0,2.7,4.3,4.9,Entrepreneur
8.1,8.6,2.7,4.9,5.1,5.0,3.67,2.8,4.5,4.1,3.2,1.8,3.3,5.0,5.0,3.4,4.5,Medical Lab Scientist
8.6,5.7,4.5,3.6,5.8,5.6,3.43,3.9,3.1,4.4,1.7,2.7,4.0,4.2,2.2,5.0,2.3,Civil/Mechanical Engineer
7.7,6.2,4.0,1.6,2.9,7.1,3.81,2.5,5.0,3.4,4.2,3.4,4.2,4.7,1.8,3.1,3.8,Civil/Mechanical Engineer
2.8,2.6,3.2,9.5,5.9,7.2,2.81,1.7,2.7,3.2,4.6,3.1,3.2,2.6,2.2,4.4,3.3,Human Resources Manager
4.4,6.1,4.5,5.6,7.4,8.9,3.47,3.2,4.3,4.1,3.7,3.6,2.3,3.8,3.7,4.5,2.4,Banker/Financial Analyst
3.1,7.4,4.5,7.4,6.1,7.1,2.81,2.5,1.9,3.7,5.0,3.9,1.5,3.6,1.6,3.8,3.9,Human Resources Manager
9.2,7.0,4.3,4.4,6.3,4.3,2.19,3.7,5.0,4.5,3.5,3.0,4.0,5.0,3.6,5.0,2.1,Civil/Mechanical Engineer
3.9,5.7,3.9,8.7,3.2,6.0,4.09,1.9,3.5,4.8,4.4,3.7,3.5,2.1,2.6,4.1,4.3,Teacher/Lecturer
2.9,10.0,4.7,4.3,9.8,7.4,3.39,3.5,4.4,4.2,4.2,4.7,1.0,3.1,4.4,3.2,3.2,Banker/Financial Analyst
8.6,6.6,4.1,4.8,6.4,3.1,3.55,2.9,3.7,4.3,3.4,4.0,3.6,4.3,5.0,3.8,4.0,Civil/Mechanical Engineer
8.9,6.9,5.0,4.5,7.8,4.9,3.61,3.2,5.0,3.7,3.4,1.2,3.3,5.0,2.8,3.2,3.0,Civil/Mechanical Engineer
9.7,6.0,3.7,1.0,7.1,5.9,3.47,1.7,3.7,4.6,2.3,3.6,5.0,4.6,2.6,3.4,2.4,Civil/Mechanical Engineer
3.5,6.9,8.7,4.1,5.1,3.0,4.1,2.6,3.0,4.6,3.5,1.2,4.7,4.1,1.1,3.5,4.1,Graphic Designer/UI-UX
4.3,5.7,9.4,6.7,6.5,3.4,2.21,4.2,2.0,3.0,5.0,2.9,4.9,3.7,2.8,3.0,2.8,Graphic Designer/UI-UX
3.0,6.4,4.0,10.0,5.4,7.0,3.52,3.4,4.0,4.8,3.8,3.9,4.4,1.6,3.5,4.8,4.5,Teacher/Lecturer
9.3,8.3,4.4,3.4,5.4,6.7,3.7,4.2,4.3,3.8,3.3,3.6,3.4,5.0,4.2,1.6,4.9,Civil/Mechanical Engineer
7.2,7.3,4.3,4.5,4.4,7.9,4.69,1.0,3.1,4.0,3.9,1.5,1.9,4.6,4.1,3.4,4.7,Medical Lab Scientist
4.7,9.0,3.3,8.0,4.1,5.8,3.26,5.0,3.5,4.1,3.8,1.6,3.8,5.0,4.4,3.4,4.6,Cybersecurity Analyst
4.8,4.4,8.9,6.2,9.0,4.3,4.08,1.8,3.3,5.0,3.8,4.9,4.5,3.5,3.0,3.8,3.5,Entrepreneur
3.4,5.2,4.5,10.0,7.8,4.9,4.0,1.0,1.9,3.2,5.0,4.3,2.7,2.4,3.5,5.0,1.9,Human Resources Manager
8.2,7.1,6.4,3.2,4.5,6.6,2.99,2.2,4.0,4.4,3.0,3.2,2.9,4.3,4.0,2.7,4.1,Civil/Mechanical Engineer
1.2,5.7,4.9,7.6,8.3,4.3,3.46,1.5,3.0,4.0,4.1,4.6,3.6,1.2,2.3,5.0,1.8,Marketing/Sales Executive
4.8,4.6,7.7,4.9,8.7,5.6,3.19,2.1,2.5,5.0,4.3,4.3,4.1,3.4,4.6,4.1,2.5,Entrepreneur
3.2,3.3,6.9,9.0,9.3,2.3,2.82,1.8,1.4,3.8,4.9,5.0,5.0,1.1,2.9,4.5,2.6,Marketing/Sales Executive
5.1,5.7,5.1,2.5,7.8,7.3,3.77,2.2,3.7,2.6,3.0,3.2,2.0,2.1,5.0,2.1,3.9,Accountant/Auditor
1.0,3.4,8.7,9.3,7.4,7.4,3.24,1.4,2.5,3.2,4.3,4.4,3.4,3.5,4.0,3.4,2.9,Human Resources Manager
5.0,5.4,5.7,6.9,10.0,5.6,3.88,2.5,1.8,3.3,4.8,3.5,3.2,1.0,3.0,5.0,3.2,Human Resources Manager
5.4,7.1,1.7,5.4,6.2,8.1,3.31,1.0,5.0,4.7,2.9,3.9,2.0,3.8,4.3,2.9,3.0,Accountant/Auditor
7.7,8.0,2.0,5.9,3.7,6.9,3.45,2.7,2.7,3.7,3.3,4.6,3.5,5.0,5.0,5.0,4.5,Medical Lab Scientist
2.3,2.3,5.6,6.2,8.8,5.8,4.56,1.4,1.0,3.6,4.8,3.7,4.3,2.4,3.3,5.0,3.1,Marketing/Sales Executive
6.7,9.2,3.6,2.9,2.5,5.9,4.58,3.1,5.0,5.0,3.1,2.8,2.4,4.2,2.7,3.0,3.9,Medical Lab Scientist
5.4,8.7,4.2,4.7,4.7,6.9,3.42,4.5,4.7,5.0,2.7,1.2,3.8,4.1,4.5,1.5,5.0,Data Scientist
2.1,6.4,7.3,8.4,8.7,6.5,2.4,1.2,2.3,3.5,4.1,3.8,4.5,1.0,2.3,4.7,2.7,Human Resources Manager
6.1,8.1,2.4,3.8,7.0,8.7,3.22,3.0,4.8,3.8,3.8,2.7,1.5,2.6,4.5,1.9,2.9,Accountant/Auditor
5.9,5.2,8.4,4.1,8.9,5.7,2.69,3.1,4.3,4.1,4.0,4.4,2.7,4.0,3.5,4.1,1.8,Entrepreneur
6.6,5.1,7.8,1.8,6.5,3.0,2.99,4.3,2.4,3.8,4.1,4.5,4.9,1.6,2.0,3.0,4.1,Graphic Designer/UI-UX
2.6,6.0,3.5,8.1,3.1,4.0,3.12,2.9,2.2,3.8,4.0,3.0,2.6,3.5,2.8,4.1,3.3,Teacher/Lecturer
4.5,4.4,6.9,5.2,8.8,6.7,4.05,2.0,2.7,4.9,4.7,5.0,4.1,2.3,1.9,4.0,4.1,Marketing/Sales Executive
4.0,6.6,1.0,5.2,7.6,7.4,3.89,3.8,5.0,3.6,4.3,4.5,2.9,4.2,4.5,3.6,2.7,Accountant/Auditor
5.0,5.0,3.0,4.7,6.2,9.6,4.18,3.0,4.0,3.3,3.2,3.4,1.0,3.0,5.0,3.8,3.0,Accountant/Auditor
10.0,8.8,3.6,3.4,6.6,5.7,2.98,5.0,3.5,5.0,4.0,2.4,4.7,4.2,4.5,3.0,2.7,Software Developer
6.8,10.0,3.0,6.2,3.5,6.1,3.59,2.9,4.5,4.2,2.4,3.4,3.2,4.4,5.0,1.4,3.4,Medical Lab Scientist
4.7,8.6,1.0,4.8,3.5,4.6,4.4,3.4,4.6,5.0,2.2,1.5,3.4,4.7,4.3,3.4,4.6,Data Scientist
1.0,7.5,5.0,9.5,8.0,5.9,1.97,1.3,3.2,3.8,5.0,4.4,5.0,1.1,3.5,3.7,4.0,Human Resources Manager
3.7,4.6,6.7,2.9,8.8,6.4,4.05,1.7,5.0,3.5,4.3,4.0,4.6,5.0,5.0,4.8,2.8,Entrepreneur
6.0,9.0,2.8,3.4,7.8,5.9,3.3,4.9,3.0,4.2,3.7,3.9,4.3,4.1,4.4,2.3,3.6,Cybersecurity Analyst
5.2,5.7,7.2,9.5,5.2,5.1,2.16,1.6,4.4,3.6,4.7,3.4,2.4,3.2,1.8,4.4,4.3,Teacher/Lecturer
3.4,5.5,8.6,8.0,8.2,3.8,2.38,2.7,3.5,3.4,5.0,3.6,4.4,2.9,2.3,2.6,2.3,Graphic Designer/UI-UX
8.3,5.3,6.2,4.0,3.9,5.9,3.78,3.2,4.3,5.0,3.2,5.0,4.0,4.8,3.4,4.0,3.6,Civil/Mechanical Engineer
4.3,6.1,6.3,6.4,9.0,7.1,4.78,3.3,3.5,4.2,3.6,3.9,3.6,3.3,3.1,5.0,1.0,Entrepreneur
5.2,6.2,4.4,9.9,5.3,5.2,2.79,2.5,3.3,2.7,4.1,3.9,3.9,1.5,2.0,4.6,3.4,Teacher/Lecturer
7.1,7.2,2.9,7.9,4.2,8.1,3.64,1.0,5.0,4.1,3.2,3.6,2.6,2.7,3.9,1.9,5.0,Accountant/Auditor
7.8,8.6,5.9,6.0,3.2,7.9,4.52,1.0,5.0,4.4,3.7,3.9,2.3,5.0,3.7,1.5,4.0,Medical Lab Scientist
6.6,8.6,4.1,1.9,5.1,5.4,3.95,4.2,4.9,4.1,4.5,1.1,3.9,4.5,3.2,2.9,4.7,Software Developer
4.4,8.3,2.6,3.9,5.7,8.1,4.2,3.7,4.8,4.7,4.3,3.8,3.2,3.1,4.6,2.5,4.1,Data Scientist
6.4,3.3,5.9,7.1,10.0,3.1,3.05,2.1,2.6,4.8,5.0,4.0,4.6,3.3,3.6,5.0,3.6,Entrepreneur
7.4,8.4,4.0,1.7,6.0,6.8,4.2,4.0,2.4,4.3,3.0,3.7,1.3,4.5,4.4,2.1,4.1,Cybersecurity Analyst
5.2,9.7,3.4,3.8,5.7,4.1,3.15,4.4,4.9,5.0,3.6,3.8,3.0,4.0,5.0,1.0,4.5,Data Scientist
5.9,7.0,8.6,5.2,10.0,3.0,3.06,1.3,4.0,3.3,4.6,4.0,5.0,2.6,3.6,2.9,2.0,Entrepreneur
3.6,5.2,7.7,2.2,4.2,4.2,3.2,3.8,1.1,3.6,3.9,2.0,4.8,3.2,3.3,3.6,1.6,Graphic Designer/UI-UX
2.4,5.0,5.1,9.8,5.5,5.2,4.01,1.6,3.3,4.8,4.9,4.0,3.0,3.4,3.2,4.2,3.5,Human Resources Manager
4.9,8.3,4.6,4.6,5.3,5.4,3.98,1.7,4.8,3.8,3.2,3.9,1.9,4.5,2.7,1.9,4.7,Medical Lab Scientist
4.6,5.0,9.8,4.7,6.8,5.9,3.34,3.5,3.2,4.3,4.7,2.0,4.6,2.4,4.5,1.8,4.5,Graphic Designer/UI-UX
4.6,2.7,6.5,8.6,8.2,5.3,4.22,2.4,1.8,4.2,5.0,4.3,4.4,1.9,3.2,4.5,3.4,Entrepreneur
8.1,6.3,5.1,2.6,4.9,7.1,3.85,2.3,5.0,4.7,4.2,1.5,3.8,5.0,5.0,1.5,4.6,Civil/Mechanical Engineer
3.7,5.7,6.8,7.0,9.1,4.1,3.17,3.0,2.8,3.6,4.8,3.6,4.3,4.0,2.2,4.7,3.2,Marketing/Sales Executive
4.0,3.8,8.5,4.3,4.0,6.7,3.25,4.1,3.5,5.0,3.2,4.3,4.8,5.0,3.3,2.3,4.4,Graphic Designer/UI-UX
8.4,7.3,4.1,4.2,4.5,7.7,4.12,3.8,3.6,5.0,4.0,3.1,1.7,4.7,4.5,1.0,4.2,Cybersecurity Analyst
9.2,6.0,5.9,2.1,1.5,7.4,3.27,4.8,4.7,4.9,4.2,3.6,3.6,5.0,3.6,2.3,4.0,Civil/Mechanical Engineer
7.3,5.7,4.7,4.9,9.1,6.6,3.7,3.7,3.8,4.9,3.0,4.2,3.6,1.8,3.3,3.2,2.5,Entrepreneur
6.0,5.8,4.5,5.2,4.7,8.1,3.47,1.2,4.2,5.0,3.8,2.5,4.2,2.2,4.0,4.3,3.9,Accountant/Auditor
1.5,4.5,3.7,7.1,10.0,3.9,5.0,4.2,3.4,5.0,4.0,4.5,4.6,2.3,2.1,3.5,3.1,Entrepreneur
4.6,8.1,4.4,5.1,7.9,9.7,4.09,1.6,4.8,4.5,4.9,3.8,2.5,1.6,4.2,4.8,4.0,Banker/Financial Analyst
7.0,10.0,6.7,4.1,8.7,6.5,3.59,4.7,3.5,4.5,4.5,3.0,1.7,4.7,3.5,3.7,4.5,Cybersecurity Analyst
6.0,9.8,3.3,3.8,7.3,8.6,3.71,1.5,4.8,3.0,3.7,3.2,2.1,1.4,3.6,2.5,3.8,Accountant/Auditor
3.1,8.1,6.5,8.3,4.8,6.7,2.51,2.6,4.1,3.1,4.8,3.8,4.9,2.0,3.6,3.8,4.1,Teacher/Lecturer
2.3,4.9,5.8,8.3,7.8,5.2,2.44,1.6,1.7,3.1,4.7,4.0,5.0,3.5,3.8,5.0,3.3,Marketing/Sales Executive
7.4,9.6,5.5,6.7,5.6,8.0,3.97,3.2,4.4,4.6,3.6,4.9,3.3,4.7,4.7,2.7,3.5,Data Scientist
2.7,4.2,4.3,9.9,8.6,4.5,4.2,1.1,4.7,5.0,5.0,4.6,3.0,1.9,3.4,3.7,1.0,Human Resources Manager
3.8,6.3,4.8,8.6,5.0,7.3,3.44,1.7,2.6,3.6,5.0,3.8,4.0,1.0,1.1,5.0,2.3,Human Resources Manager
5.9,6.3,3.4,3.6,8.9,5.9,2.99,1.0,2.5,3.5,3.4,5.0,5.0,1.0,1.6,3.6,2.0,Entrepreneur
4.0,8.5,2.8,7.9,4.7,8.4,2.92,3.6,3.9,4.0,2.8,2.8,3.0,5.0,4.3,3.3,4.4,Cybersecurity Analyst
5.6,5.9,2.3,5.7,6.7,8.6,3.08,1.7,4.1,4.5,2.6,3.2,2.3,3.9,4.6,3.7,2.8,Accountant/Auditor
7.2,9.1,5.4,3.9,5.3,1.0,4.04,4.6,3.8,5.0,2.4,2.4,5.0,3.6,3.4,2.4,4.3,Software Developer
4.5,7.3,1.0,5.1,6.9,9.7,4.0,2.6,4.5,3.2,4.6,3.5,2.1,4.0,4.6,3.3,3.3,Banker/Financial Analyst
4.3,5.2,7.2,9.1,7.5,6.9,3.25,1.9,3.7,3.1,5.0,4.8,5.0,1.0,1.8,4.5,3.3,Human Resources Manager
6.0,6.1,4.5,4.9,8.6,8.4,4.18,4.3,4.7,4.1,4.2,1.4,2.2,3.6,5.0,3.2,3.9,Banker/Financial Analyst
1.1,3.7,3.2,8.2,7.5,5.0,2.91,2.5,5.0,4.2,4.1,4.9,4.9,3.3,1.5,4.6,2.8,Human Resources Manager
7.5,7.3,3.3,5.0,9.8,8.6,3.32,2.7,4.5,4.5,5.0,4.8,3.0,2.8,4.7,3.3,4.6,Banker/Financial Analyst
3.4,8.0,3.3,8.9,6.0,8.1,3.77,3.7,4.5,5.0,4.7,5.0,4.1,1.0,3.0,4.0,5.0,Teacher/Lecturer
6.2,5.8,2.9,3.6,2.1,9.1,4.09,2.6,4.5,4.1,3.2,2.8,2.4,3.6,5.0,3.0,2.4,Accountant/Auditor
